area,price,MS.Zoning,Lot.Area,Utilities,Neighborhood,Bldg.Type,House.Style,Overall.Qual,Overall.Cond,Year.Built,Year.Remod.Add,Exterior.1st,Exter.Qual,Exter.Cond,Foundation,BsmtFin.Type.1,BsmtFin.SF.1,Total.Bsmt.SF,Heating,Heating.QC,Central.Air,Electrical,Full.Bath,Half.Bath,Bedroom.AbvGr,Kitchen.AbvGr,Kitchen.Qual,TotRms.AbvGrd,Garage.Type,Garage.Cars,Garage.Area,Garage.Qual,Wood.Deck.SF,Fence
1005,133500,5,11050,4,15,0,2,5,5,1956,1956,14,3,3,1,2,488,1005,1,5,1,5,1,0,2,1,3,6,1,1,319,3,0,0
1056,125000,5,13600,4,15,0,2,5,6,1955,1955,6,3,3,1,3,144,1056,1,4,1,5,1,1,3,1,3,6,1,1,300,3,0,3
884,142000,5,15428,4,15,0,2,5,6,1951,1991,8,3,3,1,3,741,884,1,5,1,5,1,0,2,1,3,4,1,1,270,3,0,0
2039,167000,5,21299,4,15,0,2,7,5,1941,1963,3,4,3,1,1,0,929,1,5,1,5,1,1,3,1,3,7,0,3,791,3,0,0
1384,159000,5,13300,4,15,0,2,5,5,1956,2001,14,3,3,1,3,494,1015,1,4,1,5,1,0,2,1,3,6,1,2,896,3,75,0
2640,180000,5,22136,4,20,1,0,5,5,1925,1975,8,3,2,1,6,1018,2171,1,3,1,5,2,1,5,1,3,10,1,3,1008,3,631,0
1312,127000,5,7500,4,15,0,0,6,6,1947,1950,13,3,3,1,1,0,784,1,5,1,4,1,1,3,1,3,6,5,2,649,3,0,0
1310,112000,5,7000,4,20,0,0,6,6,1924,1950,8,3,4,0,2,617,617,1,4,1,5,2,0,2,1,3,6,1,1,398,3,0,0
713,99800,5,10410,4,20,0,2,3,8,1930,2001,13,3,4,2,1,0,713,1,5,1,5,1,0,2,1,4,5,5,1,371,2,0,0
833,117000,5,5400,4,20,0,2,5,7,1954,2000,8,3,4,1,3,415,833,1,5,1,5,1,0,2,1,4,4,5,1,326,3,0,3
1073,108480,5,5400,4,20,0,2,5,6,1921,1968,8,3,3,0,1,0,1073,1,5,1,5,1,0,2,1,3,4,5,1,326,3,0,0
715,68000,5,10914,4,15,0,2,3,3,1929,1950,14,3,2,1,1,0,715,1,2,0,2,1,0,2,1,3,4,5,2,660,2,0,0
720,86900,5,7008,4,20,0,0,4,8,1900,1998,8,3,4,0,1,0,448,1,5,1,5,1,0,1,1,2,5,1,1,280,2,0,0
1130,120000,5,10800,4,20,0,2,5,6,1920,1950,12,3,3,0,3,821,1120,1,5,1,5,1,0,2,1,3,5,5,2,720,3,229,0
1595,155500,5,7200,4,20,0,5,6,8,1915,1950,8,3,5,1,3,338,663,1,5,1,5,2,0,3,1,3,7,5,2,528,3,49,0
1760,80000,5,10818,4,20,0,0,4,4,1910,1950,13,3,3,0,1,0,1077,1,3,1,4,1,1,4,1,3,7,5,2,648,2,120,0
1214,105000,5,10410,4,20,0,0,3,4,1915,1950,14,3,3,2,1,0,672,1,3,1,5,1,0,3,1,3,6,5,3,936,3,216,3
2414,160000,5,10800,4,20,1,0,5,4,1900,1970,14,3,2,1,4,664,954,1,3,0,4,2,0,3,2,3,10,1,2,520,3,142,0
1466,170000,5,10800,4,20,0,0,5,8,1936,1989,14,3,3,1,5,626,796,1,4,1,5,2,0,3,1,4,7,1,2,566,3,436,0
1324,160000,5,8658,4,15,0,2,6,5,1965,1965,14,3,3,1,3,643,1088,1,5,1,5,2,0,3,1,3,6,1,2,440,3,0,2
1086,159950,5,13400,4,15,0,7,5,5,1966,1966,13,3,3,1,5,516,1024,1,3,1,5,1,0,3,1,3,6,1,2,484,3,0,2
1146,165000,5,10184,4,15,0,7,6,5,1963,1963,6,3,3,1,5,580,1083,1,3,1,5,1,0,3,1,3,6,1,1,294,3,345,0
1734,159000,5,9786,4,15,0,0,6,7,1962,1981,14,3,3,1,3,600,912,1,3,1,5,1,1,3,1,4,7,1,2,440,3,0,4
1207,147000,5,9510,4,15,0,2,6,5,1962,1985,6,3,3,1,5,701,1135,1,5,1,5,1,1,3,1,3,6,1,1,264,3,0,0
912,115000,5,7800,4,15,0,2,5,5,1964,1964,14,3,3,1,3,312,912,1,3,1,5,1,0,2,1,3,5,1,1,288,3,0,0
1194,159500,5,8910,4,15,0,2,6,6,1959,1959,3,3,3,1,5,655,655,1,5,1,5,1,0,3,1,3,6,3,2,539,3,0,0
864,120000,5,7332,4,15,0,2,6,6,1959,1959,15,3,3,1,4,414,864,1,5,1,5,1,0,2,1,4,4,1,1,288,3,168,0
816,129900,5,7100,4,15,0,2,5,7,1957,1957,15,3,3,1,6,708,816,1,3,1,4,1,0,2,1,3,5,5,1,308,3,0,0
1773,183000,5,10800,4,15,0,2,6,6,1961,1992,6,3,3,1,3,913,1313,1,3,1,5,2,0,3,1,3,6,1,2,418,3,355,0
1472,157500,5,11650,4,15,0,2,7,5,1959,1959,9,3,3,3,0,0,0,1,4,1,4,2,0,2,1,4,5,1,2,484,3,0,0
2448,277500,5,18275,4,15,0,5,7,8,1962,1998,9,3,3,1,5,636,1438,1,3,1,5,3,0,3,1,3,9,1,2,441,3,520,0
1600,207500,5,16321,4,15,0,2,5,6,1957,1997,8,3,3,1,4,1277,1484,1,3,1,5,1,0,2,1,3,6,1,1,319,3,288,0
1521,147500,5,12144,4,15,0,0,4,6,1950,1950,2,3,3,1,3,455,910,1,4,1,5,1,1,3,1,4,6,5,1,597,2,199,0
1192,135000,5,10800,4,15,0,0,4,4,1949,1950,0,3,3,1,1,0,720,1,3,0,4,1,1,4,1,3,6,6,0,0,0,0,0
1040,109500,5,7200,4,15,0,2,5,7,1950,1950,14,3,3,1,0,0,0,1,3,1,3,1,0,2,1,3,5,5,2,625,3,0,0
1040,109900,5,7200,4,15,0,2,4,5,1950,1950,3,3,3,3,0,0,0,1,3,1,4,1,0,2,1,3,4,5,2,420,3,0,0
1040,133700,5,7560,4,15,0,2,5,5,1959,1959,3,3,3,1,2,369,1040,1,3,1,4,1,0,3,1,3,6,1,1,286,3,140,2
1040,81400,5,8544,4,15,2,2,3,4,1950,1950,3,3,3,3,0,0,0,5,2,0,3,2,0,2,2,3,6,5,2,400,3,0,0
1040,87500,5,8544,4,15,2,2,3,4,1949,1950,12,3,3,3,0,0,0,5,2,0,4,2,0,2,2,3,6,5,2,400,3,0,0
1040,93500,5,8544,4,15,2,2,3,4,1950,1950,12,3,3,1,0,0,0,1,4,0,3,2,0,2,2,3,6,5,2,400,3,0,0
1556,119000,5,8512,4,15,2,2,5,5,1960,1960,3,3,3,1,1,0,1556,1,3,1,5,2,0,4,2,3,8,6,0,0,0,0,0
1150,141000,5,7945,4,15,0,2,5,6,1959,1959,3,3,3,1,5,179,1150,1,5,1,4,1,0,3,1,3,6,1,1,300,3,0,0
1150,146000,5,7000,4,15,0,2,5,4,1961,1961,3,3,3,1,6,781,1150,1,3,1,5,1,0,3,1,3,6,1,1,288,3,0,0
1348,155000,5,7590,4,15,0,5,6,5,1966,1966,13,3,3,1,4,512,660,1,3,1,5,1,1,3,1,3,6,1,2,453,3,188,0
999,134500,5,10205,4,15,0,6,5,5,1962,1962,8,3,3,1,4,784,925,1,3,1,5,1,0,3,1,3,6,1,1,300,3,150,0
1045,120000,5,7400,4,15,0,2,7,6,1962,1962,14,3,3,1,2,809,1045,1,4,1,5,1,0,3,1,3,6,5,2,528,3,0,0
864,105000,5,7000,4,15,0,2,5,6,1962,1962,14,3,3,1,4,468,864,1,4,1,5,1,0,3,1,3,5,1,1,336,3,0,2
1025,124000,5,7000,4,15,1,6,5,5,1962,1962,8,3,3,1,5,953,1025,1,3,1,5,1,0,3,1,3,6,6,0,0,0,96,0
2014,169000,6,9856,4,20,0,5,5,8,1900,2005,5,4,4,2,1,0,716,1,5,1,4,2,0,5,1,3,8,5,2,624,3,0,0
1328,107000,6,9906,4,20,0,5,4,4,1925,1950,8,3,3,1,1,0,686,1,2,0,5,1,0,3,1,3,8,5,1,210,3,0,0
1668,135000,6,9600,4,20,0,0,5,6,1948,1950,8,3,3,1,3,276,1212,1,4,1,4,1,0,3,1,3,6,5,1,240,3,0,0
1657,111500,6,5520,4,20,0,0,4,6,1920,1980,14,3,3,2,2,284,1147,1,3,0,5,1,0,4,1,2,9,5,1,162,2,0,0
1416,156500,6,9600,4,20,0,0,6,8,1900,2004,14,3,3,0,3,381,780,1,5,1,5,1,0,3,1,4,7,5,2,400,3,0,0
1641,178000,6,9600,4,20,0,5,7,7,1925,1990,14,3,3,0,2,16,728,1,5,1,5,1,1,3,1,5,6,5,2,546,2,0,0
1428,139900,6,6451,4,20,0,5,7,7,1900,1970,0,3,3,4,3,208,712,1,4,1,5,1,0,4,1,3,7,5,2,576,3,264,0
1004,105000,6,3960,4,20,0,5,7,8,1930,1950,14,3,3,0,1,0,502,1,3,0,5,1,0,2,1,4,5,5,1,200,2,280,3
813,110000,6,5684,4,20,0,2,6,8,1930,2005,14,3,3,0,1,0,813,1,5,1,4,1,0,2,1,4,5,5,1,270,2,0,0
1951,111500,6,7745,4,20,1,0,4,6,1900,1950,8,4,3,2,1,0,938,1,4,0,5,2,0,4,2,2,9,5,2,576,3,0,0
1032,108000,6,7741,4,20,0,2,6,5,1924,1950,8,3,3,0,4,143,1032,1,4,0,4,1,0,2,1,3,5,5,1,280,3,0,3
844,111500,6,5633,4,20,0,2,5,7,1925,1950,8,3,3,0,1,0,844,1,3,1,5,1,0,2,1,3,5,5,1,216,3,50,0
1750,124000,6,9000,4,20,0,5,5,6,1880,1991,13,3,3,0,1,0,636,1,3,1,4,1,0,3,1,5,8,5,1,240,2,0,3
864,105000,6,7200,4,20,0,2,4,5,1950,1950,8,3,3,1,1,0,576,1,5,1,5,1,0,2,1,3,5,5,1,528,3,0,0
1118,116000,6,4400,4,20,0,0,6,8,1920,1950,12,3,3,0,1,0,648,1,3,1,4,1,0,2,1,3,6,5,2,440,3,0,0
1376,96900,6,7614,4,20,0,5,3,5,1905,1950,8,3,3,0,1,0,738,1,4,1,4,1,0,2,1,3,7,5,1,216,3,0,0
960,135500,6,6000,4,20,1,2,5,7,1955,1955,14,3,3,1,6,576,960,1,3,1,4,1,0,3,1,3,5,5,2,576,3,0,0
1566,139000,6,6000,4,20,0,0,5,7,1924,1950,8,3,4,2,1,0,816,1,5,1,5,1,1,5,1,4,7,5,2,450,3,24,3
492,61500,6,7830,4,20,0,2,3,5,1921,1950,0,3,3,0,2,416,492,1,3,1,5,1,0,1,1,3,3,5,1,200,2,0,0
1182,120000,6,9576,4,20,0,0,6,7,1945,1950,13,3,3,1,3,310,770,1,3,1,5,1,1,3,1,3,5,5,1,378,2,0,2
1163,126175,6,5820,4,20,0,2,3,8,1955,2005,13,3,4,1,5,256,1162,1,5,1,5,1,0,3,1,3,6,1,1,220,2,142,0
840,64000,6,5747,4,20,0,2,3,4,1920,1950,14,3,3,2,1,0,798,1,4,1,5,1,0,2,1,2,5,5,1,250,3,112,0
1928,137000,6,9142,4,20,1,5,6,8,1910,1950,0,3,2,4,1,0,1020,1,4,0,2,2,0,4,2,2,9,5,1,440,1,0,0
1774,87000,6,9600,4,20,0,5,4,2,1900,1950,0,3,3,0,1,0,1095,2,2,0,5,2,0,4,2,3,8,0,3,779,2,0,0
1768,163000,6,10800,4,20,0,4,7,7,1914,1970,14,3,3,0,3,390,880,2,2,0,5,1,1,2,1,3,6,5,2,320,3,0,0
2104,155000,6,6300,4,20,0,4,7,6,1910,2005,14,3,3,0,1,0,1226,1,5,1,5,2,0,5,1,3,9,5,2,432,2,0,0
1440,79000,6,5000,4,20,0,0,5,4,1900,1950,14,3,3,0,1,0,540,1,4,0,4,1,0,3,1,3,6,1,1,352,2,0,0
1690,144000,6,8850,4,20,0,4,7,6,1916,1950,8,3,3,0,1,0,815,1,5,1,5,1,0,3,1,3,7,5,1,225,3,0,0
1368,114504,6,3600,4,20,0,5,6,7,1910,1993,13,3,3,1,1,0,684,1,5,0,4,1,0,3,1,3,7,5,1,216,3,0,0
1762,157000,6,7200,4,20,0,5,7,7,1920,1950,14,3,3,0,1,0,596,1,5,1,5,1,1,4,1,4,8,5,2,576,3,36,0
1200,125000,6,11340,4,20,0,2,6,5,1923,1950,14,3,3,0,1,0,1200,1,3,1,4,1,0,4,1,3,7,5,1,312,2,0,0
3608,475000,6,22950,4,20,0,3,10,9,1892,1993,14,4,4,0,1,0,1107,1,5,1,5,2,1,4,1,5,12,5,3,840,5,0,4
1248,93500,6,5976,4,20,2,5,5,7,1920,1950,14,3,3,2,1,0,624,1,4,0,4,2,0,2,2,3,8,6,0,0,0,0,0
960,125000,6,9750,4,20,0,2,5,5,1958,1958,6,3,3,1,1,0,960,1,5,1,5,1,0,3,1,3,5,5,2,624,3,0,0
1020,64500,1,4761,4,11,0,1,3,3,1918,1950,14,2,2,0,1,0,1020,1,2,0,2,1,0,2,1,2,5,6,0,0,0,0,0
788,100000,5,7446,4,3,0,2,4,5,1941,1950,15,3,3,1,3,266,788,1,3,1,4,1,0,2,1,3,4,6,0,0,0,0,2
1577,140200,5,6435,4,3,0,0,6,5,1939,1950,8,3,3,0,1,0,972,1,4,1,5,1,0,3,1,2,6,5,1,312,3,0,0
1827,202500,5,11737,4,3,0,5,6,7,1924,1996,2,3,3,0,1,0,848,2,3,0,5,1,0,2,1,3,9,5,1,240,2,27,4
1664,159000,6,5000,4,3,0,0,6,7,1947,1950,5,3,4,1,5,399,1004,1,5,1,5,2,0,3,1,3,7,5,2,420,3,0,0
1118,119900,6,7800,4,20,1,0,5,7,1939,1950,8,3,3,1,3,507,793,1,3,1,5,1,0,3,1,3,5,5,2,410,3,0,3
1176,114500,6,6240,4,3,0,0,6,6,1934,1950,14,3,3,2,1,0,816,1,3,1,5,1,0,3,1,3,6,5,2,528,3,112,3
1344,115000,6,6240,4,3,0,0,5,4,1936,1950,8,3,3,0,1,0,896,1,4,1,4,1,0,3,1,3,7,5,1,240,2,200,0
1162,75000,6,6120,4,3,0,0,3,5,1930,1950,0,4,3,1,3,347,728,1,5,1,5,1,0,3,1,3,6,5,1,258,2,0,0
1015,88000,6,6120,4,3,0,2,5,7,1925,1950,8,3,3,0,3,489,768,1,3,0,5,1,0,3,1,3,6,5,1,450,3,0,3
912,80500,6,6240,4,3,0,0,4,5,1947,1950,0,3,3,3,0,0,0,1,4,0,5,1,0,2,1,3,3,6,0,0,0,0,0
1576,149000,6,6240,4,3,0,0,5,6,1928,1950,8,3,3,0,1,0,1042,1,5,1,5,1,0,3,1,3,8,5,1,225,3,0,0
1324,110000,6,6120,4,3,0,0,5,7,1930,1984,8,3,4,0,1,0,741,1,4,1,5,1,0,3,1,4,7,5,1,180,2,0,0
1103,110500,6,6000,4,20,0,2,6,6,1925,1980,8,3,4,0,4,397,1103,1,4,1,5,1,0,2,1,4,5,5,2,440,3,166,3
616,89000,6,6000,4,3,0,2,5,7,1921,1950,14,3,3,1,2,616,616,1,4,1,5,1,0,2,1,3,4,5,1,205,3,0,0
1048,113000,6,6380,4,3,0,1,5,6,1922,1950,8,3,3,0,1,0,993,1,3,1,4,1,0,2,1,3,5,5,1,280,3,0,0
816,109000,5,11672,4,3,0,2,5,5,1925,1950,8,3,3,0,1,0,816,1,3,1,4,1,0,2,1,3,4,5,1,210,2,168,0
2486,220000,6,33120,4,20,0,0,6,5,1962,1962,3,3,3,1,1,0,1595,1,3,1,5,2,0,5,1,3,8,5,2,576,3,0,0
960,129000,5,9873,4,3,1,2,4,5,1970,1970,6,3,3,1,5,789,960,2,3,0,5,1,0,3,1,3,6,5,2,576,3,0,0
1635,117000,6,5310,4,20,0,0,6,8,1910,2003,13,3,4,1,1,0,485,1,4,1,5,1,0,2,1,4,5,1,1,255,2,394,0
693,52500,6,4118,4,20,0,2,4,4,1941,1950,14,3,3,1,1,0,693,3,2,0,4,1,0,2,1,2,4,6,0,0,0,0,0
1430,107000,6,10320,4,11,0,0,4,5,1924,1950,8,3,3,0,1,0,596,1,1,1,3,2,0,3,1,2,7,5,2,370,2,218,0
1330,116500,6,7518,4,11,0,5,5,8,1910,2004,0,2,4,0,1,0,396,1,4,1,5,1,0,3,1,3,7,5,1,390,3,0,3
819,72000,6,9000,4,11,0,2,5,4,1919,1950,14,3,3,0,1,0,610,1,5,0,4,1,0,2,1,4,4,6,0,0,0,0,0
1376,119500,6,8600,4,11,0,0,6,6,1937,1950,8,3,3,0,1,0,780,1,3,1,5,2,0,3,1,3,7,5,1,198,3,0,0
1360,125500,6,7200,4,11,0,0,5,6,1938,1995,14,3,3,1,1,0,803,1,5,1,5,1,1,2,1,4,6,5,1,297,3,0,3
1077,91000,6,9786,4,11,0,2,3,4,1922,1950,14,3,3,0,1,0,1007,1,2,0,5,1,0,3,1,3,6,5,1,210,3,0,0
754,84500,6,6780,4,11,1,0,6,8,1935,1982,14,3,2,1,6,490,520,1,4,0,5,1,0,2,1,3,5,6,0,0,0,53,0
984,90000,6,7200,4,11,0,2,6,6,1930,1950,13,3,3,0,2,343,984,1,3,1,3,1,0,3,1,3,6,5,1,308,3,0,0
1422,137500,5,12375,4,22,0,0,5,5,1951,1951,6,3,2,1,4,329,806,1,3,1,5,1,0,3,1,3,7,5,1,288,3,0,2
1921,150000,5,11136,4,22,2,2,6,5,1964,1964,3,3,3,1,1,0,1921,1,3,1,5,2,0,4,2,3,8,5,2,576,3,0,0
1640,131000,5,21370,4,22,0,2,5,5,1950,1950,14,3,3,3,0,0,0,1,3,1,4,1,0,3,1,3,7,1,2,394,3,0,0
1352,130000,5,6930,4,4,0,7,5,4,1958,1958,14,3,3,1,4,300,1062,1,5,1,3,1,0,3,1,4,6,3,1,288,3,168,0
1032,125000,5,8250,4,7,0,2,5,7,1935,1950,14,3,3,3,0,0,0,1,3,0,5,1,0,2,1,3,6,5,1,260,3,0,0
879,80000,5,5220,4,21,0,2,5,3,1936,1950,14,3,3,0,1,0,830,1,4,1,5,1,0,2,1,3,4,5,1,180,3,0,0
1073,157000,5,5500,4,21,0,2,7,5,2004,2004,13,3,3,2,6,510,1073,1,5,1,5,2,0,2,1,3,4,5,1,246,3,0,0
1382,148000,5,11235,4,22,0,2,4,5,1963,1979,6,3,3,1,3,547,1051,1,4,1,5,1,1,3,1,3,6,1,2,459,3,0,0
1296,90000,5,10791,4,22,2,2,4,5,1967,1967,8,3,3,3,0,0,0,1,3,1,5,2,0,2,2,3,6,4,2,516,3,0,0
1068,154500,5,8414,4,22,0,2,6,8,1963,2003,6,3,3,1,6,663,1059,1,3,1,5,1,0,3,1,3,6,1,1,264,3,192,3
1064,153600,5,11327,4,22,0,2,5,6,1967,1967,6,3,3,1,5,779,1064,1,3,1,5,1,0,3,1,3,6,1,2,528,3,314,0
1320,164500,5,11777,4,22,0,7,5,6,1966,1966,13,3,3,1,2,328,1164,1,5,1,5,1,0,3,1,3,6,1,2,564,3,160,0
934,132000,5,10366,4,22,0,7,6,7,1964,1964,6,3,4,1,6,456,912,1,3,1,5,1,0,2,1,3,4,1,1,336,3,77,4
1059,142500,5,9000,4,22,0,2,5,6,1966,1966,9,3,3,1,5,773,1059,1,4,1,5,1,0,3,1,3,6,1,1,286,3,0,2
1159,158000,5,11553,4,22,0,2,5,5,1968,1968,9,3,3,1,4,673,1051,1,3,1,5,1,1,3,1,3,7,1,1,336,3,466,0
1400,149500,5,7844,4,22,0,5,6,7,1978,1978,6,3,3,1,5,209,672,1,3,1,5,1,1,3,1,3,6,1,2,440,3,0,0
1458,165000,5,9535,4,22,0,2,5,5,1967,1967,6,3,3,1,4,194,1176,1,3,1,5,1,1,3,1,3,7,1,2,512,3,284,3
1721,180000,5,10335,4,22,0,2,5,6,1968,1993,9,3,3,1,3,570,1461,1,4,1,5,2,1,3,1,3,7,1,2,440,3,0,3
1040,160500,5,7176,4,22,0,7,6,6,1978,1978,6,3,3,1,6,794,960,1,2,1,5,1,0,3,1,3,6,5,2,616,3,131,4
1967,156500,5,9662,4,22,2,2,5,4,1977,1977,9,3,3,1,1,0,1967,1,3,1,5,2,0,6,2,3,10,1,2,580,3,170,0
1949,157000,5,8235,4,22,2,2,5,4,1977,1977,9,3,3,1,3,483,1949,1,3,1,5,2,0,6,2,3,10,1,2,586,3,32,0
1920,172500,5,13650,4,22,0,0,5,5,1958,1958,8,4,4,1,5,57,1052,1,5,1,5,2,0,4,1,4,8,1,2,451,3,0,0
1803,155000,5,13125,4,22,0,2,5,4,1957,2000,14,3,3,1,3,168,1134,1,5,1,5,2,0,3,1,3,8,1,2,484,3,0,4
1779,170000,5,17920,4,22,0,2,5,4,1955,1974,14,3,3,1,5,306,1763,1,3,1,5,1,1,3,1,3,6,1,2,454,3,0,0
872,105000,5,17529,4,22,0,2,5,5,1924,1950,3,3,3,0,1,0,872,1,2,0,3,1,0,2,1,2,5,5,1,322,2,0,0
960,145000,5,10246,4,22,0,7,4,9,1965,2001,13,3,4,1,6,648,648,1,5,1,5,0,0,0,1,3,3,1,1,364,3,88,0
1437,168000,5,14175,4,22,0,2,5,6,1956,1987,5,3,3,1,3,988,1188,1,4,1,5,1,1,3,1,3,6,5,2,576,3,304,0
1830,278000,5,20355,4,4,0,2,7,6,1967,1967,9,3,3,1,3,810,1865,1,3,1,5,1,0,2,1,3,6,1,2,521,3,0,0
1000,164000,5,13050,4,4,0,2,5,6,1963,1963,15,3,3,1,3,104,1000,1,5,1,5,1,0,1,1,3,4,1,2,575,3,238,0
2287,225000,5,15593,4,4,0,0,7,4,1953,1953,3,4,3,1,4,603,1304,2,3,1,5,2,0,3,1,3,7,1,2,667,3,0,0
810,130000,5,10820,4,22,0,6,5,7,1971,1972,6,3,3,2,6,535,782,1,5,1,5,1,0,2,1,3,4,5,2,576,3,0,3
894,142500,5,13350,4,22,0,2,5,5,1974,1974,6,3,3,1,5,762,864,1,3,1,5,1,0,3,1,3,5,1,2,440,3,241,3
1700,148400,5,1700,4,4,3,0,7,5,1980,1981,13,4,3,2,6,397,430,1,3,1,5,2,1,2,1,4,7,2,1,450,4,188,0
1453,190000,5,5271,4,4,0,2,7,5,1986,1986,14,3,3,2,6,1082,1453,1,4,1,5,1,1,2,1,4,6,1,2,445,3,0,0
1350,146000,5,9375,4,7,0,2,4,5,1954,1954,8,3,4,1,3,799,967,1,5,1,5,1,1,3,1,3,6,1,2,504,3,237,0
1150,128000,5,6488,4,7,0,0,5,5,1942,1950,3,3,3,0,2,230,799,1,5,0,4,1,0,3,1,3,6,3,1,215,3,264,0
2008,225000,5,7800,4,7,0,5,5,8,1948,2002,8,3,4,1,6,603,896,1,5,1,5,3,0,3,1,5,8,1,1,230,3,103,0
2201,274970,5,19690,4,7,0,7,6,7,1966,1966,9,4,4,1,1,0,697,1,3,1,5,2,0,4,1,4,8,1,2,432,4,586,4
2009,235000,5,19950,4,7,0,5,6,7,1928,1950,15,3,3,2,1,0,672,1,5,1,5,2,0,4,1,3,8,0,3,795,3,0,0
3672,415000,5,19800,4,7,0,4,6,8,1935,1990,3,3,3,0,3,425,1836,1,4,1,5,3,1,5,1,4,7,5,2,836,3,684,0
1560,182000,5,11679,4,7,0,7,5,5,1962,1962,9,3,3,1,5,612,1776,1,5,1,5,2,0,3,1,3,6,1,2,528,3,453,3
1488,135000,5,12048,4,7,0,2,5,6,1952,2002,14,3,3,3,0,0,0,1,4,1,5,1,0,3,1,3,7,1,2,569,3,0,0
1057,137000,5,10519,4,7,0,2,5,8,1955,1999,8,3,3,1,1,0,1057,1,4,1,5,1,0,3,1,4,6,1,1,288,3,0,0
1855,136900,5,9525,4,7,0,0,6,4,1954,1972,14,3,3,1,3,444,994,1,4,1,5,2,0,4,1,3,7,1,1,325,3,182,0
1609,149900,5,9525,4,7,0,0,6,5,1953,1953,8,3,3,1,2,468,1000,1,3,1,5,1,1,5,1,3,7,1,1,305,2,0,0
1148,123500,5,6420,4,7,0,2,5,7,1952,1952,14,3,3,2,2,210,980,1,2,1,4,1,0,2,1,3,6,5,1,308,3,0,0
1124,93000,5,8335,4,7,0,2,5,5,1954,1954,14,3,3,3,0,0,0,1,4,1,5,1,0,3,1,3,5,6,0,0,0,0,0
1456,91500,5,7585,4,7,0,0,5,3,1948,1950,8,3,3,1,1,0,810,1,2,1,4,1,0,4,1,3,7,5,1,280,3,0,0
1298,180000,5,11200,4,23,0,2,6,5,1985,1985,14,4,3,1,6,1258,1298,1,3,1,5,2,0,3,1,4,5,1,2,403,3,165,0
2559,209000,5,12128,4,23,0,5,6,4,1989,1989,6,4,3,1,5,549,868,1,5,1,5,2,1,4,1,5,9,1,2,506,3,0,3
1911,215000,5,9554,4,23,0,5,8,5,1993,1994,13,4,3,2,6,380,777,1,5,1,5,2,1,3,1,4,8,1,2,471,3,182,0
1440,224500,5,9069,4,23,2,6,6,8,1993,1993,6,4,4,2,2,261,1344,1,4,1,5,2,0,2,2,4,8,1,4,920,3,288,0
1876,229800,5,11003,4,5,0,5,7,5,2005,2006,13,4,3,2,1,0,1308,1,5,1,5,2,1,3,1,4,7,3,3,848,3,0,0
1208,183600,5,7488,4,5,0,2,7,5,2005,2005,13,4,3,2,6,393,1208,1,5,1,5,2,0,2,1,4,6,1,2,632,3,105,0
1220,194000,5,7406,4,5,0,2,7,5,2006,2006,13,4,3,2,6,684,1199,1,5,1,5,2,0,2,1,4,6,1,2,632,3,105,0
1294,193879,5,6762,4,5,0,2,7,5,2006,2006,13,4,3,2,1,0,1286,1,5,1,5,2,0,2,1,4,6,1,2,662,3,168,0
1614,221500,5,11210,4,5,0,2,7,5,2005,2006,13,4,3,2,6,20,1614,1,5,1,5,2,0,3,1,4,7,1,3,865,3,144,0
1498,204900,5,8990,4,5,0,2,7,5,2006,2006,13,4,3,2,1,0,1498,1,5,1,5,2,0,2,1,4,5,1,2,675,3,351,0
1962,239799,5,8760,4,5,0,5,7,5,2006,2006,13,4,3,2,6,464,1391,1,5,1,5,2,1,3,1,4,7,1,3,868,3,0,0
1846,233555,5,13377,4,5,0,2,6,5,2006,2006,13,4,3,2,6,1576,1836,1,4,1,5,2,0,3,1,4,7,1,2,495,3,0,0
1734,260000,5,11645,4,5,0,2,7,5,2005,2005,13,4,3,2,6,1300,1734,1,5,1,5,2,0,3,1,4,7,1,2,660,3,160,0
1590,294900,5,11645,4,5,0,2,8,5,2005,2006,13,4,3,2,6,1122,1570,1,5,1,5,2,1,2,1,5,6,1,3,754,3,176,0
1809,209700,5,10984,4,5,0,5,7,5,2005,2006,13,4,3,2,1,0,945,1,5,1,5,2,1,3,1,4,8,1,2,638,3,144,0
1614,225000,5,9316,4,5,0,2,7,5,2005,2005,13,4,3,2,6,56,1614,1,5,1,5,2,0,3,1,4,7,1,2,576,3,100,0
1596,181000,5,9316,4,5,0,5,7,5,2005,2005,13,4,3,2,1,0,784,1,5,1,5,2,1,3,1,4,6,1,2,610,3,144,0
1915,220000,5,10041,4,23,0,5,8,5,1992,1992,6,4,3,2,6,789,908,1,5,1,5,2,1,3,1,4,8,1,2,506,3,120,0
1582,190000,5,36500,4,4,0,2,5,5,1964,1964,14,3,4,1,3,812,1624,1,2,1,5,2,0,4,1,3,7,1,2,390,3,168,0
988,180000,5,21453,4,4,0,7,6,5,1969,1969,9,3,3,1,5,938,938,1,5,1,5,1,0,1,1,3,4,1,2,540,3,0,0
1533,280000,5,70761,4,4,0,2,7,5,1975,1975,9,3,3,1,5,655,1533,1,3,1,5,2,0,2,1,4,5,1,2,576,3,200,0
1388,158900,5,12000,4,4,0,2,6,5,1968,1968,9,3,2,1,2,853,1388,1,4,1,5,2,0,3,1,3,6,1,2,522,3,0,0
914,148000,5,8846,4,5,0,6,5,5,1996,1996,13,4,3,2,6,298,870,1,5,1,5,1,0,2,1,3,5,5,2,576,3,0,0
